congress,chamber,rollnumber,icpsr,cast_code,prob
117,Senate,725,21301.0,6,99.9
117,Senate,725,21325.0,1,100.0
117,Senate,725,21338.0,6,99.0
117,Senate,725,21350.0,6,99.3
117,Senate,725,21734.0,6,99.9
117,Senate,725,21743.0,1,99.9
117,Senate,725,29142.0,1,100.0
117,Senate,725,29147.0,1,100.0
117,Senate,725,29345.0,6,99.8
117,Senate,725,29373.0,1,100.0
117,Senate,725,29386.0,6,44.6
117,Senate,725,29389.0,1,100.0
117,Senate,725,29534.0,6,98.3
117,Senate,725,29548.0,1,16.7
117,Senate,725,29566.0,1,66.0
117,Senate,725,29722.0,6,97.3
117,Senate,725,29732.0,1,100.0
117,Senate,725,29735.0,6,95.0
117,Senate,725,29754.0,6,98.1
117,Senate,725,29935.0,9,89.4
117,Senate,725,29940.0,1,100.0
117,Senate,725,39310.0,1,100.0
117,Senate,725,40300.0,9,2.3
117,Senate,725,40305.0,9,89.3
117,Senate,725,40700.0,1,100.0
117,Senate,725,40702.0,1,99.9
117,Senate,725,40703.0,1,100.0
117,Senate,725,40704.0,1,100.0
117,Senate,725,40707.0,6,99.8
117,Senate,725,40902.0,6,100.0
117,Senate,725,40906.0,1,100.0
117,Senate,725,40908.0,9,100.0
117,Senate,725,40909.0,1,100.0
117,Senate,725,40910.0,1,100.0
117,Senate,725,40915.0,1,92.2
117,Senate,725,40916.0,1,100.0
117,Senate,725,41101.0,1,100.0
117,Senate,725,41102.0,9,97.4
117,Senate,725,41104.0,6,99.1
117,Senate,725,41107.0,6,99.5
117,Senate,725,41110.0,6,99.1
117,Senate,725,41111.0,6,98.6
117,Senate,725,41112.0,1,100.0
117,Senate,725,41300.0,1,100.0
117,Senate,725,41301.0,1,100.0
117,Senate,725,41302.0,6,99.7
117,Senate,725,41304.0,9,99.8
117,Senate,725,41305.0,1,100.0
117,Senate,725,41308.0,1,100.0
117,Senate,725,41500.0,6,98.0
117,Senate,725,41502.0,6,97.6
117,Senate,725,41503.0,6,97.8
117,Senate,725,41504.0,9,68.7
117,Senate,725,41505.0,6,81.8
117,Senate,725,41700.0,1,100.0
117,Senate,725,41702.0,1,100.0
117,Senate,725,41703.0,6,96.1
117,Senate,725,41706.0,1,100.0
117,Senate,725,41707.0,6,99.7
117,Senate,725,41900.0,6,100.0
117,Senate,725,41901.0,6,99.6
117,Senate,725,41902.0,6,88.4
117,Senate,725,41903.0,6,100.0
117,Senate,725,41905.0,1,99.8
117,Senate,725,42100.0,6,99.6
117,Senate,725,42101.0,1,100.0
117,Senate,725,42102.0,6,99.7
117,Senate,725,42103.0,1,99.9
117,Senate,725,42104.0,1,100.0
117,Senate,725,42105.0,1,100.0
117,Senate,725,49300.0,1,100.0
117,Senate,725,49308.0,1,100.0
117,Senate,725,49703.0,1,100.0
117,Senate,725,94659.0,6,100.0
117,Senate,726,14226.0,6,99.2
117,Senate,726,14307.0,1,100.0
117,Senate,726,14435.0,1,100.0
117,Senate,726,14858.0,1,100.0
117,Senate,726,14871.0,1,100.0
117,Senate,726,14921.0,6,99.9
117,Senate,726,15015.0,1,100.0
117,Senate,726,15021.0,1,100.0
117,Senate,726,15408.0,1,100.0
117,Senate,726,15424.0,6,100.0
117,Senate,726,20101.0,9,100.0
117,Senate,726,20146.0,6,96.1
117,Senate,726,20330.0,9,100.0
117,Senate,726,20351.0,6,100.0
117,Senate,726,20707.0,1,100.0
117,Senate,726,20713.0,1,100.0
117,Senate,726,20735.0,1,100.0
117,Senate,726,20919.0,6,100.0
117,Senate,726,20923.0,1,100.0
117,Senate,726,20930.0,1,100.0
117,Senate,726,20932.0,1,100.0
117,Senate,726,20953.0,6,100.0
117,Senate,726,21133.0,6,100.0
117,Senate,726,21166.0,6,100.0
117,Senate,726,21173.0,6,100.0
117,Senate,726,21300.0,1,99.8
117,Senate,726,21301.0,6,100.0
117,Senate,726,21325.0,1,100.0
117,Senate,726,21338.0,6,100.0
117,Senate,726,21350.0,6,100.0
117,Senate,726,21734.0,6,100.0
117,Senate,726,21743.0,1,100.0
117,Senate,726,29142.0,1,100.0
117,Senate,726,29147.0,1,100.0
117,Senate,726,29345.0,6,100.0
117,Senate,726,29373.0,1,100.0
117,Senate,726,29386.0,6,98.8
117,Senate,726,29389.0,1,100.0
117,Senate,726,29534.0,6,99.9
117,Senate,726,29548.0,6,99.9
117,Senate,726,29566.0,6,98.3
117,Senate,726,29722.0,6,100.0
117,Senate,726,29732.0,1,100.0
117,Senate,726,29735.0,6,99.9
117,Senate,726,29754.0,6,100.0
117,Senate,726,29935.0,9,100.0
117,Senate,726,29940.0,1,100.0
117,Senate,726,39310.0,1,100.0
117,Senate,726,40300.0,9,54.8
117,Senate,726,40305.0,9,100.0
117,Senate,726,40700.0,1,100.0
117,Senate,726,40702.0,1,100.0
117,Senate,726,40703.0,1,100.0
117,Senate,726,40704.0,1,100.0
117,Senate,726,40707.0,6,100.0
117,Senate,726,40902.0,6,100.0
117,Senate,726,40906.0,1,100.0
117,Senate,726,40908.0,9,100.0
117,Senate,726,40909.0,9,100.0
117,Senate,726,40910.0,1,100.0
117,Senate,726,40915.0,1,96.4
117,Senate,726,40916.0,1,100.0
117,Senate,726,41101.0,1,100.0
117,Senate,726,41102.0,9,100.0
117,Senate,726,41104.0,6,100.0
117,Senate,726,41107.0,6,100.0
117,Senate,726,41110.0,6,100.0
117,Senate,726,41111.0,6,100.0
117,Senate,726,41112.0,1,100.0
117,Senate,726,41300.0,1,100.0
117,Senate,726,41301.0,1,100.0
117,Senate,726,41302.0,6,100.0
117,Senate,726,41304.0,9,100.0
117,Senate,726,41305.0,1,100.0
117,Senate,726,41308.0,1,100.0
117,Senate,726,41500.0,6,100.0
117,Senate,726,41502.0,6,100.0
117,Senate,726,41503.0,6,100.0
117,Senate,726,41504.0,9,99.7
117,Senate,726,41505.0,6,99.5
117,Senate,726,41700.0,1,100.0
117,Senate,726,41702.0,1,100.0
117,Senate,726,41703.0,6,100.0
117,Senate,726,41706.0,1,100.0
117,Senate,726,41707.0,6,100.0
117,Senate,726,41900.0,6,100.0
117,Senate,726,41901.0,6,100.0
117,Senate,726,41902.0,6,98.6
117,Senate,726,41903.0,6,100.0
117,Senate,726,41905.0,1,100.0
117,Senate,726,42100.0,6,100.0
117,Senate,726,42101.0,1,100.0
117,Senate,726,42102.0,6,100.0
117,Senate,726,42103.0,1,100.0
117,Senate,726,42104.0,1,100.0
117,Senate,726,42105.0,1,100.0
117,Senate,726,49300.0,1,100.0
117,Senate,726,49308.0,1,100.0
117,Senate,726,49703.0,1,91.6
117,Senate,726,94659.0,6,100.0
117,Senate,727,14226.0,6,88.4
117,Senate,727,14307.0,1,100.0
117,Senate,727,14435.0,1,100.0
117,Senate,727,14858.0,1,100.0
117,Senate,727,14871.0,1,100.0
117,Senate,727,14921.0,6,96.8
117,Senate,727,15015.0,1,100.0
117,Senate,727,15021.0,1,100.0
117,Senate,727,15408.0,1,100.0
117,Senate,727,15424.0,6,99.9
117,Senate,727,20101.0,9,99.9
117,Senate,727,20146.0,6,85.1
117,Senate,727,20330.0,9,100.0
117,Senate,727,20351.0,6,100.0
117,Senate,727,20707.0,1,100.0
117,Senate,727,20713.0,1,100.0
117,Senate,727,20735.0,1,100.0
117,Senate,727,20919.0,6,98.3
117,Senate,727,20923.0,1,100.0
117,Senate,727,20930.0,1,100.0
117,Senate,727,20932.0,1,100.0
117,Senate,727,20953.0,6,99.7
117,Senate,727,21133.0,6,97.7
117,Senate,727,21166.0,6,100.0
117,Senate,727,21173.0,6,100.0
117,Senate,727,21300.0,1,99.8
117,Senate,727,21301.0,6,100.0
117,Senate,727,21325.0,1,100.0
117,Senate,727,21338.0,6,99.9
117,Senate,727,21350.0,6,99.9
117,Senate,727,21734.0,6,100.0
117,Senate,727,21743.0,1,99.9
117,Senate,727,29142.0,1,100.0
117,Senate,727,29147.0,1,100.0
117,Senate,727,29345.0,6,100.0
117,Senate,727,29373.0,1,100.0
117,Senate,727,29386.0,6,77.0
117,Senate,727,29389.0,1,100.0
117,Senate,727,29534.0,6,99.7
117,Senate,727,29548.0,6,96.5
117,Senate,727,29566.0,1,31.3
117,Senate,727,29722.0,6,99.6
117,Senate,727,29732.0,1,100.0
117,Senate,727,29735.0,6,99.1
117,Senate,727,29754.0,6,99.7
117,Senate,727,29935.0,9,98.7
117,Senate,727,29940.0,1,100.0
117,Senate,727,39310.0,1,100.0
117,Senate,727,40300.0,9,11.2
117,Senate,727,40305.0,9,98.3
117,Senate,727,40700.0,1,100.0
117,Senate,727,40702.0,1,100.0
117,Senate,727,40703.0,1,100.0
117,Senate,727,40704.0,1,100.0
117,Senate,727,40707.0,6,100.0
117,Senate,727,40902.0,6,100.0
117,Senate,727,40906.0,1,100.0
117,Senate,727,40908.0,9,100.0
117,Senate,727,40909.0,1,100.0
117,Senate,727,40910.0,1,100.0
117,Senate,727,40915.0,1,90.3
117,Senate,727,40916.0,1,100.0
117,Senate,727,41101.0,1,100.0
117,Senate,727,41102.0,9,99.8
117,Senate,727,41104.0,6,99.9
117,Senate,727,41107.0,6,99.9
117,Senate,727,41110.0,6,99.9
117,Senate,727,41111.0,6,99.9
117,Senate,727,41112.0,1,100.0
117,Senate,727,41300.0,1,100.0
117,Senate,727,41301.0,1,100.0
117,Senate,727,41302.0,6,100.0
117,Senate,727,41304.0,9,100.0
117,Senate,727,41305.0,1,100.0
117,Senate,727,41308.0,1,100.0
117,Senate,727,41500.0,6,99.8
117,Senate,727,41502.0,6,99.8
117,Senate,727,41503.0,6,99.8
117,Senate,727,41504.0,9,91.0
117,Senate,727,41505.0,6,94.9
117,Senate,727,41700.0,1,100.0
117,Senate,727,41702.0,1,100.0
117,Senate,727,41703.0,6,99.6
117,Senate,727,41706.0,1,100.0
117,Senate,727,41707.0,6,100.0
117,Senate,727,41900.0,6,100.0
117,Senate,727,41901.0,6,100.0
117,Senate,727,41902.0,6,96.2
117,Senate,727,41903.0,6,100.0
117,Senate,727,41905.0,1,99.9
117,Senate,727,42100.0,6,100.0
117,Senate,727,42101.0,1,100.0
117,Senate,727,42102.0,6,100.0
117,Senate,727,42103.0,1,100.0
117,Senate,727,42104.0,1,100.0
117,Senate,727,42105.0,1,100.0
117,Senate,727,49300.0,1,100.0
117,Senate,727,49308.0,1,100.0
117,Senate,727,49703.0,1,99.7
117,Senate,727,94659.0,6,100.0
117,Senate,728,14226.0,6,68.0
117,Senate,728,14307.0,1,100.0
117,Senate,728,14435.0,1,100.0
117,Senate,728,14858.0,1,100.0
117,Senate,728,14871.0,1,100.0
117,Senate,728,14921.0,1,12.8
117,Senate,728,15015.0,1,100.0
117,Senate,728,15021.0,1,100.0
117,Senate,728,15408.0,1,100.0
117,Senate,728,15424.0,6,99.3
117,Senate,728,20101.0,6,99.4
117,Senate,728,20146.0,6,66.0
117,Senate,728,20330.0,9,100.0
117,Senate,728,20351.0,6,100.0
117,Senate,728,20707.0,1,100.0
117,Senate,728,20713.0,1,100.0
117,Senate,728,20735.0,1,100.0
117,Senate,728,20919.0,6,91.4
117,Senate,728,20923.0,1,100.0
117,Senate,728,20930.0,1,100.0
117,Senate,728,20932.0,1,100.0
117,Senate,728,20953.0,6,97.9
117,Senate,728,21133.0,6,89.5
117,Senate,728,21166.0,6,99.9
117,Senate,728,21173.0,6,99.8
117,Senate,728,21300.0,1,99.9
117,Senate,728,21301.0,6,99.9
117,Senate,728,21325.0,1,100.0
117,Senate,728,21338.0,6,99.3
117,Senate,728,21350.0,6,99.3
117,Senate,728,21734.0,6,99.9
117,Senate,728,21743.0,1,99.9
117,Senate,728,29142.0,9,100.0
117,Senate,728,29147.0,1,100.0
117,Senate,728,29345.0,6,99.9
117,Senate,728,29373.0,1,100.0
117,Senate,728,29386.0,6,48.1
117,Senate,728,29389.0,1,100.0
117,Senate,728,29534.0,6,98.4
117,Senate,728,29548.0,1,14.4
117,Senate,728,29566.0,1,62.5
117,Senate,728,29722.0,6,97.7
117,Senate,728,29732.0,1,100.0
117,Senate,728,29735.0,6,95.6
117,Senate,728,29754.0,6,98.4
117,Senate,728,29935.0,6,92.2
117,Senate,728,29940.0,1,100.0
117,Senate,728,39310.0,1,100.0
117,Senate,728,40300.0,9,2.6
117,Senate,728,40305.0,9,91.2
117,Senate,728,40700.0,1,100.0
117,Senate,728,40702.0,1,100.0
117,Senate,728,40703.0,1,100.0
117,Senate,728,40704.0,1,100.0
117,Senate,728,40707.0,6,99.9
117,Senate,728,40902.0,6,100.0
117,Senate,728,40906.0,1,100.0
117,Senate,728,40908.0,9,100.0
117,Senate,728,40909.0,1,100.0
117,Senate,728,40910.0,1,100.0
117,Senate,728,40915.0,1,93.2
117,Senate,728,40916.0,1,100.0
117,Senate,728,41101.0,1,100.0
117,Senate,728,41102.0,6,98.2
117,Senate,728,41104.0,6,99.5
117,Senate,728,41107.0,6,99.6
117,Senate,728,41110.0,6,99.5
117,Senate,728,41111.0,6,99.1
117,Senate,728,41112.0,1,100.0
117,Senate,728,41300.0,1,100.0
117,Senate,728,41301.0,1,100.0
117,Senate,728,41302.0,6,99.7
117,Senate,728,41304.0,9,99.9
117,Senate,728,41305.0,1,100.0
117,Senate,728,41308.0,1,100.0
117,Senate,728,41500.0,6,98.4
117,Senate,728,41502.0,6,98.2
117,Senate,728,41503.0,6,98.5
117,Senate,728,41504.0,6,71.8
117,Senate,728,41505.0,6,83.2
117,Senate,728,41700.0,1,100.0
117,Senate,728,41702.0,1,100.0
117,Senate,728,41703.0,6,97.1
117,Senate,728,41706.0,1,100.0
117,Senate,728,41707.0,6,99.7
117,Senate,728,41900.0,6,100.0
117,Senate,728,41901.0,6,99.8
117,Senate,728,41902.0,6,88.6
117,Senate,728,41903.0,6,100.0
117,Senate,728,41905.0,1,99.9
117,Senate,728,42100.0,6,99.7
117,Senate,728,42101.0,1,100.0
117,Senate,728,42102.0,6,99.9
117,Senate,728,42103.0,1,99.9
117,Senate,728,42104.0,1,100.0
117,Senate,728,42105.0,1,100.0
117,Senate,728,49300.0,1,100.0
117,Senate,728,49308.0,1,100.0
117,Senate,728,49703.0,1,100.0
117,Senate,728,94659.0,6,100.0
117,Senate,728,99913.0,1,100.0
117,Senate,729,14226.0,6,99.2
117,Senate,729,14307.0,1,100.0
117,Senate,729,14435.0,1,100.0
117,Senate,729,14858.0,1,100.0
117,Senate,729,14871.0,1,100.0
117,Senate,729,14921.0,6,99.9
117,Senate,729,15015.0,1,100.0
117,Senate,729,15021.0,1,100.0
117,Senate,729,15408.0,1,100.0
117,Senate,729,15424.0,6,100.0
117,Senate,729,20101.0,6,100.0
117,Senate,729,20146.0,6,96.3
117,Senate,729,20330.0,9,100.0
117,Senate,729,20351.0,6,100.0
117,Senate,729,20707.0,1,100.0
117,Senate,729,20713.0,1,100.0
117,Senate,729,20735.0,1,100.0
117,Senate,729,20919.0,6,100.0
117,Senate,729,20923.0,1,100.0
117,Senate,729,20930.0,1,100.0
117,Senate,729,20932.0,1,100.0
117,Senate,729,20953.0,6,100.0
117,Senate,729,21133.0,6,100.0
117,Senate,729,21166.0,6,100.0
117,Senate,729,21173.0,6,100.0
117,Senate,729,21300.0,1,99.8
117,Senate,729,21301.0,6,100.0
117,Senate,729,21325.0,1,100.0
117,Senate,729,21338.0,6,100.0
117,Senate,729,21350.0,6,100.0
117,Senate,729,21734.0,6,100.0
117,Senate,729,21743.0,1,100.0
117,Senate,729,29142.0,9,100.0
117,Senate,729,29147.0,1,100.0
117,Senate,729,29345.0,6,100.0
117,Senate,729,29373.0,1,100.0
117,Senate,729,29386.0,6,98.9
117,Senate,729,29389.0,1,100.0
117,Senate,729,29534.0,6,99.9
117,Senate,729,29548.0,6,99.9
117,Senate,729,29566.0,6,98.4
117,Senate,729,29722.0,6,100.0
117,Senate,729,29732.0,1,100.0
117,Senate,729,29735.0,6,99.9
117,Senate,729,29754.0,6,100.0
117,Senate,729,29935.0,6,100.0
117,Senate,729,29940.0,1,100.0
117,Senate,729,39310.0,1,100.0
117,Senate,729,40300.0,9,55.5
117,Senate,729,40305.0,9,100.0
117,Senate,729,40700.0,1,100.0
117,Senate,729,40702.0,1,100.0
117,Senate,729,40703.0,1,100.0
117,Senate,729,40704.0,1,100.0
117,Senate,729,40707.0,6,100.0
117,Senate,729,40902.0,6,100.0
117,Senate,729,40906.0,1,100.0
117,Senate,729,40908.0,9,100.0
117,Senate,729,40909.0,1,100.0
117,Senate,729,40910.0,1,100.0
117,Senate,729,40915.0,1,96.3
117,Senate,729,40916.0,1,100.0
117,Senate,729,41101.0,1,100.0
117,Senate,729,41102.0,6,100.0
117,Senate,729,41104.0,6,100.0
117,Senate,729,41107.0,6,100.0
117,Senate,729,41110.0,6,100.0
117,Senate,729,41111.0,6,100.0
117,Senate,729,41112.0,1,100.0
117,Senate,729,41300.0,1,100.0
117,Senate,729,41301.0,1,100.0
117,Senate,729,41302.0,6,100.0
117,Senate,729,41304.0,9,100.0
117,Senate,729,41305.0,1,100.0
117,Senate,729,41308.0,1,100.0
117,Senate,729,41500.0,6,100.0
117,Senate,729,41502.0,6,100.0
117,Senate,729,41503.0,6,100.0
117,Senate,729,41504.0,6,99.7
117,Senate,729,41505.0,6,99.5
117,Senate,729,41700.0,1,100.0
117,Senate,729,41702.0,1,100.0
117,Senate,729,41703.0,6,100.0
117,Senate,729,41706.0,1,100.0
117,Senate,729,41707.0,6,100.0
117,Senate,729,41900.0,6,100.0
117,Senate,729,41901.0,6,100.0
117,Senate,729,41902.0,6,98.6
117,Senate,729,41903.0,6,100.0
117,Senate,729,41905.0,1,100.0
117,Senate,729,42100.0,6,100.0
117,Senate,729,42101.0,1,100.0
117,Senate,729,42102.0,6,100.0
117,Senate,729,42103.0,1,100.0
117,Senate,729,42104.0,1,100.0
117,Senate,729,42105.0,1,100.0
117,Senate,729,49300.0,1,100.0
117,Senate,729,49308.0,1,100.0
117,Senate,729,49703.0,1,91.3
117,Senate,729,94659.0,6,100.0
117,Senate,729,99913.0,1,100.0
117,Senate,730,14226.0,6,96.9
117,Senate,730,14307.0,1,100.0
117,Senate,730,14435.0,1,100.0
117,Senate,730,14858.0,1,99.9
117,Senate,730,14871.0,1,99.8
117,Senate,730,14921.0,6,98.3
117,Senate,730,15015.0,1,99.0
117,Senate,730,15021.0,1,99.9
117,Senate,730,15408.0,1,99.9
117,Senate,730,15424.0,6,99.8
117,Senate,730,20101.0,6,96.5
117,Senate,730,20146.0,6,85.0
117,Senate,730,20330.0,9,100.0
117,Senate,730,20351.0,6,99.9
117,Senate,730,20707.0,1,99.8
117,Senate,730,20713.0,1,100.0
117,Senate,730,20735.0,1,100.0
117,Senate,730,20919.0,6,99.6
117,Senate,730,20923.0,1,99.8
117,Senate,730,20930.0,1,100.0
117,Senate,730,20932.0,1,100.0
117,Senate,730,20953.0,6,100.0
117,Senate,730,21133.0,6,99.3
117,Senate,730,21166.0,6,99.9
117,Senate,730,21173.0,6,99.9
117,Senate,730,21300.0,1,98.1
117,Senate,730,21301.0,6,99.8
117,Senate,730,21325.0,1,100.0
117,Senate,730,21338.0,6,99.9
117,Senate,730,21350.0,6,94.4
117,Senate,730,21734.0,6,99.8
117,Senate,730,21743.0,1,100.0
117,Senate,730,29142.0,9,100.0
117,Senate,730,29147.0,1,100.0
117,Senate,730,29345.0,6,99.0
117,Senate,730,29373.0,1,100.0
117,Senate,730,29386.0,6,98.5
117,Senate,730,29389.0,1,100.0
117,Senate,730,29534.0,6,92.9
117,Senate,730,29548.0,6,99.3
117,Senate,730,29566.0,6,98.8
117,Senate,730,29722.0,6,97.3
117,Senate,730,29732.0,1,100.0
117,Senate,730,29735.0,6,96.8
117,Senate,730,29754.0,6,97.7
117,Senate,730,29935.0,6,100.0
117,Senate,730,29940.0,1,100.0
117,Senate,730,39310.0,1,99.8
117,Senate,730,40300.0,9,85.1
117,Senate,730,40305.0,9,99.6
117,Senate,730,40700.0,1,99.8
117,Senate,730,40702.0,1,99.8
117,Senate,730,40703.0,1,100.0
117,Senate,730,40704.0,1,100.0
117,Senate,730,40707.0,6,99.5
117,Senate,730,40902.0,6,99.2
117,Senate,730,40906.0,1,99.8
117,Senate,730,40908.0,9,99.9
117,Senate,730,40909.0,1,99.6
117,Senate,730,40910.0,1,99.7
117,Senate,730,40915.0,1,97.6
117,Senate,730,40916.0,1,99.7
117,Senate,730,41101.0,1,100.0
117,Senate,730,41102.0,6,100.0
117,Senate,730,41104.0,6,100.0
117,Senate,730,41107.0,6,92.6
117,Senate,730,41110.0,6,100.0
117,Senate,730,41111.0,6,100.0
117,Senate,730,41112.0,1,100.0
117,Senate,730,41300.0,1,98.7
117,Senate,730,41301.0,1,100.0
117,Senate,730,41302.0,6,98.1
117,Senate,730,41304.0,9,100.0
117,Senate,730,41305.0,1,99.8
117,Senate,730,41308.0,1,100.0
117,Senate,730,41500.0,6,99.4
117,Senate,730,41502.0,6,99.8
117,Senate,730,41503.0,6,100.0
117,Senate,730,41504.0,6,98.8
117,Senate,730,41505.0,1,5.2
117,Senate,730,41700.0,1,100.0
117,Senate,730,41702.0,1,99.8
117,Senate,730,41703.0,6,99.9
117,Senate,730,41706.0,1,100.0
117,Senate,730,41707.0,6,97.4
117,Senate,730,41900.0,6,99.7
117,Senate,730,41901.0,6,100.0
117,Senate,730,41902.0,6,81.7
117,Senate,730,41903.0,6,99.9
117,Senate,730,41905.0,1,99.8
117,Senate,730,42100.0,6,100.0
117,Senate,730,42101.0,1,99.8
117,Senate,730,42102.0,6,100.0
117,Senate,730,42103.0,1,100.0
117,Senate,730,42104.0,1,100.0
117,Senate,730,42105.0,1,100.0
117,Senate,730,49300.0,1,99.8
117,Senate,730,49308.0,1,99.9
117,Senate,730,49703.0,6,69.1
117,Senate,730,94659.0,6,94.5
117,Senate,731,14226.0,6,96.9
117,Senate,731,14307.0,1,100.0
117,Senate,731,14435.0,1,100.0
117,Senate,731,14858.0,1,99.9
117,Senate,731,14871.0,1,99.8
117,Senate,731,14921.0,6,98.3
117,Senate,731,15015.0,1,99.0
117,Senate,731,15021.0,1,99.9
117,Senate,731,15408.0,1,99.9
117,Senate,731,15424.0,6,99.8
117,Senate,731,20101.0,6,96.5
117,Senate,731,20146.0,6,85.1
117,Senate,731,20330.0,9,100.0
117,Senate,731,20351.0,6,99.9
117,Senate,731,20707.0,1,99.8
117,Senate,731,20713.0,1,100.0
117,Senate,731,20735.0,1,100.0
117,Senate,731,20919.0,6,99.6
117,Senate,731,20923.0,1,99.8
117,Senate,731,20930.0,1,100.0
117,Senate,731,20932.0,1,100.0
117,Senate,731,20953.0,6,100.0
117,Senate,731,21133.0,6,99.3
117,Senate,731,21166.0,6,99.9
117,Senate,731,21173.0,6,99.9
117,Senate,731,21300.0,1,98.1
117,Senate,731,21301.0,6,99.8
117,Senate,731,21325.0,1,100.0
117,Senate,731,21338.0,6,99.9
117,Senate,731,21350.0,6,94.4
117,Senate,731,21734.0,6,99.8
117,Senate,731,21743.0,1,100.0
117,Senate,731,29142.0,1,100.0
117,Senate,731,29147.0,1,100.0
117,Senate,731,29345.0,6,99.0
117,Senate,731,29373.0,1,100.0
117,Senate,731,29386.0,6,98.5
117,Senate,731,29389.0,1,100.0
117,Senate,731,29534.0,6,92.9
117,Senate,731,29548.0,6,99.3
117,Senate,731,29566.0,6,98.8
117,Senate,731,29722.0,6,97.3
117,Senate,731,29732.0,1,100.0
117,Senate,731,29735.0,6,96.8
117,Senate,731,29754.0,6,97.7
117,Senate,731,29935.0,6,100.0
117,Senate,731,29940.0,1,100.0
117,Senate,731,39310.0,1,99.8
117,Senate,731,40300.0,9,85.2
117,Senate,731,40305.0,9,99.6
117,Senate,731,40700.0,1,99.8
117,Senate,731,40702.0,1,99.8
117,Senate,731,40703.0,1,100.0
117,Senate,731,40704.0,1,100.0
117,Senate,731,40707.0,6,99.5
117,Senate,731,40902.0,6,99.2
117,Senate,731,40906.0,1,99.8
117,Senate,731,40908.0,9,99.9
117,Senate,731,40909.0,1,99.6
117,Senate,731,40910.0,1,99.7
117,Senate,731,40915.0,1,97.6
117,Senate,731,40916.0,1,99.7
117,Senate,731,41101.0,1,100.0
117,Senate,731,41102.0,6,100.0
117,Senate,731,41104.0,6,100.0
117,Senate,731,41107.0,6,92.6
117,Senate,731,41110.0,6,100.0
117,Senate,731,41111.0,6,100.0
117,Senate,731,41112.0,1,100.0
117,Senate,731,41300.0,1,98.7
117,Senate,731,41301.0,1,100.0
117,Senate,731,41302.0,6,98.1
117,Senate,731,41304.0,9,100.0
117,Senate,731,41305.0,1,99.8
117,Senate,731,41308.0,1,100.0
117,Senate,731,41500.0,6,99.4
117,Senate,731,41502.0,6,99.8
117,Senate,731,41503.0,6,100.0
117,Senate,731,41504.0,6,98.8
117,Senate,731,41505.0,1,5.2
117,Senate,731,41700.0,1,100.0
117,Senate,731,41702.0,1,99.8
117,Senate,731,41703.0,6,99.9
117,Senate,731,41706.0,1,100.0
117,Senate,731,41707.0,6,97.4
117,Senate,731,41900.0,6,99.7
117,Senate,731,41901.0,6,100.0
117,Senate,731,41902.0,6,81.7
117,Senate,731,41903.0,6,99.9
117,Senate,731,41905.0,1,99.8
117,Senate,731,42100.0,6,100.0
117,Senate,731,42101.0,1,99.8
117,Senate,731,42102.0,6,100.0
117,Senate,731,42103.0,1,100.0
117,Senate,731,42104.0,1,100.0
117,Senate,731,42105.0,1,100.0
117,Senate,731,49300.0,1,99.8
117,Senate,731,49308.0,1,99.9
117,Senate,731,49703.0,6,69.3
117,Senate,731,94659.0,6,94.5
117,Senate,731,99913.0,1,100.0
117,Senate,732,14226.0,6,73.0
117,Senate,732,14307.0,1,100.0
117,Senate,732,14435.0,1,100.0
117,Senate,732,14858.0,1,100.0
117,Senate,732,14871.0,1,100.0
117,Senate,732,14921.0,6,86.3
117,Senate,732,15015.0,1,100.0
117,Senate,732,15021.0,1,100.0
117,Senate,732,15408.0,1,100.0
117,Senate,732,15424.0,6,98.8
117,Senate,732,20101.0,6,95.4
117,Senate,732,20146.0,6,59.0
117,Senate,732,20330.0,9,100.0
117,Senate,732,20351.0,6,99.8
117,Senate,732,20707.0,1,100.0
117,Senate,732,20713.0,1,100.0
117,Senate,732,20735.0,1,100.0
117,Senate,732,20919.0,6,93.1
117,Senate,732,20923.0,1,100.0
117,Senate,732,20930.0,1,100.0
117,Senate,732,20932.0,1,100.0
117,Senate,732,20953.0,6,99.6
117,Senate,732,21133.0,6,91.0
117,Senate,732,21166.0,6,99.7
117,Senate,732,21173.0,6,99.6
117,Senate,732,21300.0,1,99.4
117,Senate,732,21301.0,6,99.6
117,Senate,732,21325.0,1,99.9
117,Senate,732,21338.0,6,99.2
117,Senate,732,21350.0,1,6.0
117,Senate,732,21734.0,6,99.6
117,Senate,732,21743.0,1,99.7
117,Senate,732,29142.0,1,100.0
117,Senate,732,29147.0,1,100.0
117,Senate,732,29345.0,6,98.6
117,Senate,732,29373.0,1,100.0
117,Senate,732,29386.0,1,32.0
117,Senate,732,29389.0,1,100.0
117,Senate,732,29534.0,6,90.8
117,Senate,732,29548.0,1,11.3
117,Senate,732,29566.0,6,63.6
117,Senate,732,29722.0,6,92.9
117,Senate,732,29732.0,1,100.0
117,Senate,732,29735.0,6,89.9
117,Senate,732,29754.0,6,94.3
117,Senate,732,29935.0,6,98.3
117,Senate,732,29940.0,1,100.0
117,Senate,732,39310.0,1,100.0
117,Senate,732,40300.0,9,14.7
117,Senate,732,40305.0,9,93.2
117,Senate,732,40700.0,1,100.0
117,Senate,732,40702.0,1,99.8
117,Senate,732,40703.0,1,99.9
117,Senate,732,40704.0,9,100.0
117,Senate,732,40707.0,6,99.1
117,Senate,732,40902.0,6,99.6
117,Senate,732,40906.0,1,100.0
117,Senate,732,40908.0,9,100.0
